customer_id,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,tech_support,streaming_tv,streaming_movies,contract_type,paperless_billing,payment_method,monthly_charges,state,city,latitude,longitude,age,married,referred_a_friend,number_of_referrals,offer,avg_monthly_gb_download,streaming_music,unlimited_data,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue,satisfaction_level,open_issue_count,close_issue_count,support_interaction_count,resolution_status_open_closed
1577-HKTFG,Female,0,Yes    ,No        ,30,Yes         ,No              ,No             ,No internet service,No internet service,No internet service,Month-to-month,No              ,Bank transfer (automatic),19.65,California,Elk Grove             ,38.434138,-121.30587,42,Yes    ,Yes              ,1,None   ,0,No             ,No            ,0.0,0,460.8,1116.65,Low,7,0,7,Resolved
4913-EHYUI,Male  ,1,Yes    ,Yes       ,56,Yes         ,Yes             ,Fiber optic    ,No                 ,Yes                ,Yes                ,One year      ,Yes             ,Bank transfer (automatic),104.55,California,Alpaugh               ,35.869626,-119.498771,80,Yes    ,No               ,0,Offer B,12,No             ,Yes           ,0.0,0,2732.8,8527.449999999999,Low,9,0,9,Resolved
7663-YJHSN,Female,0,Yes    ,No        ,72,Yes         ,Yes             ,Fiber optic    ,Yes                ,Yes                ,No                 ,Two year      ,Yes             ,Bank transfer (automatic),103.95,California,Moss Landing          ,36.863303,-121.781632,33,Yes    ,Yes              ,10,Offer A,8,No             ,No            ,0.0,70,3187.44,10814.34,Medium,1,6,7,Resolved
2276-YDAVZ,Female,0,No     ,No        ,3,Yes         ,Yes             ,Fiber optic    ,No                 ,No                 ,No                 ,Month-to-month,Yes             ,Credit card (automatic)  ,75.1,California,Wofford Heights       ,35.690535,-118.552784,63,No     ,No               ,0,Offer E,10,No             ,Yes           ,0.0,0,79.56,350.26,Medium,6,1,7,Resolved
7094-MSZAO,Male  ,0,Yes    ,Yes       ,10,Yes         ,No              ,No             ,No internet service,No internet service,No internet service,Month-to-month,Yes             ,Credit card (automatic)  ,20.05,California,Oakland               ,37.808731,-122.238708,55,Yes    ,Yes              ,7,None   ,0,No             ,No            ,0.0,0,138.3,356.8,High,0,3,3,NotResolved
7293-LSCDV,Female,0,Yes    ,Yes       ,60,Yes         ,No              ,No             ,No internet service,No internet service,No internet service,Two year      ,Yes             ,Credit card (automatic)  ,19.25,California,Santa Ana             ,33.719869,-117.907063,32,Yes    ,Yes              ,2,None   ,0,No             ,No            ,0.0,0,1420.8,2524.05,High,1,6,7,Resolved
4039-HEUNW,Male  ,1,Yes    ,No        ,36,Yes         ,Yes             ,Fiber optic    ,No                 ,Yes                ,Yes                ,Month-to-month,Yes             ,Electronic check         ,96.5,California,Irvine                ,33.716136,-117.752574,77,Yes    ,Yes              ,1,None   ,3,No             ,Yes           ,0.0,0,597.96,4034.06,Medium,8,1,9,Resolved
2273-QCKXA,Male  ,0,No     ,No        ,1,Yes         ,No              ,DSL            ,Yes                ,No                 ,No                 ,Month-to-month,No              ,Mailed check             ,49.05,California,Culver City           ,34.019323,-118.391902,39,No     ,No               ,0,None   ,5,No             ,Yes           ,0.0,0,25.77,74.82,Medium,0,4,4,Resolved
9174-IHETN,Female,0,No     ,Yes       ,50,Yes         ,No              ,Fiber optic    ,No                 ,No                 ,No                 ,Two year      ,No              ,Credit card (automatic)  ,70.35,California,Goodyears Bar         ,39.564113,-120.868836,45,No     ,No               ,0,Offer B,20,No             ,Yes           ,0.0,0,1805.5,5339.1,Medium,0,6,6,Resolved
5947-SGKCL,Female,0,Yes    ,Yes       ,15,Yes         ,Yes             ,Fiber optic    ,No                 ,Yes                ,Yes                ,Month-to-month,Yes             ,Bank transfer (automatic),105.35,California,San Marino            ,34.122671,-118.112911,19,Yes    ,Yes              ,6,Offer D,59,Yes            ,Yes           ,0.0,0,62.85000000000001,1622.1,Medium,6,0,6,Resolved
1984-FCOWB,Female,0,Yes    ,No        ,70,Yes         ,Yes             ,Fiber optic    ,Yes                ,Yes                ,Yes                ,One year      ,Yes             ,Electronic check         ,109.5,California,Templeton             ,35.536115,-120.739231,21,Yes    ,Yes              ,1,Offer A,59,Yes            ,No            ,0.0,150,2931.6000000000004,10756.15,Low,10,1,11,Resolved
1285-OKIPP,Male  ,0,No     ,No        ,1,Yes         ,No              ,Fiber optic    ,No                 ,No                 ,Yes                ,Month-to-month,No              ,Electronic check         ,79.9,California,Mission Hills         ,34.266389,-118.459744,62,No     ,No               ,0,None   ,21,Yes            ,Yes           ,0.0,0,23.2,103.1,Low,9,1,10,Resolved
5832-XKAES,Male  ,0,No     ,No        ,2,Yes         ,No              ,Fiber optic    ,No                 ,No                 ,No                 ,Month-to-month,Yes             ,Credit card (automatic)  ,69.8,California,Sierraville           ,39.559709,-120.345639,56,No     ,No               ,0,Offer E,27,No             ,Yes           ,0.0,0,75.44,210.14,Low,7,1,8,Resolved
2372-HWUHI,Male  ,0,No     ,No        ,2,Yes         ,No              ,DSL            ,No                 ,No                 ,No                 ,Month-to-month,No              ,Electronic check         ,44.35,California,Lakewood              ,33.840524,-118.148403,45,No     ,No               ,0,Offer E,3,No             ,Yes           ,0.0,0,93.68,174.93,Medium,7,1,8,NotResolved
5126-RCXYW,Male  ,0,Yes    ,Yes       ,54,No          ,No phone service,DSL            ,Yes                ,No                 ,Yes                ,Two year      ,No              ,Credit card (automatic)  ,46.0,California,Alhambra              ,34.074736,-118.145959,41,Yes    ,No               ,0,Offer B,19,Yes            ,No            ,0.0,90,0.0,2514.05,High,7,1,8,NotResolved
5982-FPVQN,Female,0,Yes    ,Yes       ,37,Yes         ,Yes             ,Fiber optic    ,No                 ,No                 ,Yes                ,Month-to-month,Yes             ,Electronic check         ,95.15,California,Camarillo             ,34.205504,-118.993111,40,Yes    ,Yes              ,2,None   ,15,Yes            ,Yes           ,0.0,0,1518.11,5050.96,Medium,1,3,4,NotResolved
3488-PGMQJ,Male  ,1,No     ,No        ,8,Yes         ,No              ,Fiber optic    ,No                 ,No                 ,No                 ,Month-to-month,Yes             ,Electronic check         ,74.5,California,Alpine                ,32.827184,-116.703729,66,No     ,No               ,0,None   ,7,No             ,Yes           ,0.0,0,14.24,620.79,Low,8,0,8,Resolved
3126-WQMGH,Female,0,Yes    ,No        ,49,Yes         ,Yes             ,DSL            ,No                 ,No                 ,No                 ,Month-to-month,Yes             ,Credit card (automatic)  ,52.15,California,Yorba Linda           ,33.884073,-117.732197,19,Yes    ,Yes              ,6,None   ,41,Yes            ,No            ,0.0,50,1392.5800000000002,4026.33,High,0,5,5,Resolved
4208-UFFGW,Male  ,1,No     ,No        ,2,Yes         ,No              ,DSL            ,No                 ,No                 ,No                 ,Month-to-month,No              ,Mailed check             ,44.95,California,Byron                 ,37.83323,-121.601461,80,No     ,No               ,0,Offer E,11,No             ,Yes           ,0.0,0,53.24,138.39,Low,8,0,8,Resolved
6840-RESVB,Male  ,0,Yes    ,Yes       ,24,Yes         ,Yes             ,DSL            ,Yes                ,Yes                ,Yes                ,One year      ,Yes             ,Mailed check             ,84.8,California,Adelanto              ,34.667815,-117.536183,38,Yes    ,Yes              ,1,Offer C,24,Yes            ,Yes           ,48.23,0,865.1999999999999,2807.47,Medium,0,6,6,NotResolved
6204-IEUXJ,Female,0,No     ,No        ,3,Yes         ,No              ,Fiber optic    ,Yes                ,No                 ,No                 ,Month-to-month,No              ,Credit card (automatic)  ,80.1,California,Yorba Linda           ,33.897253,-117.792202,30,No     ,No               ,0,Offer E,58,No             ,Yes           ,0.0,0,122.01,339.56,Medium,6,0,6,NotResolved
1352-VHKAJ,Male  ,0,Yes    ,Yes       ,27,Yes         ,Yes             ,DSL            ,Yes                ,Yes                ,Yes                ,Month-to-month,No              ,Bank transfer (automatic),71.6,California,Berkeley              ,37.878554,-122.26609,30,Yes    ,Yes              ,1,None   ,59,Yes            ,No            ,0.0,140,365.85,2462.95,High,0,6,6,Resolved
8917-FAEMR,Female,0,No     ,No        ,37,Yes         ,No              ,No             ,No internet service,No internet service,No internet service,Two year      ,No              ,Mailed check             ,19.85,California,Vallejo               ,38.104705,-122.247387,28,No     ,No               ,0,None   ,0,No             ,No            ,0.0,0,980.13,1764.38,Medium,1,3,4,Resolved
7269-JISCY,Female,0,No     ,No        ,55,Yes         ,No              ,DSL            ,No                 ,No                 ,No                 ,One year      ,No              ,Bank transfer (automatic),45.05,California,Los Alamitos          ,33.79499,-118.065591,48,No     ,No               ,0,None   ,5,No             ,Yes           ,0.0,0,1848.0,4310.6,Medium,1,4,5,NotResolved
2462-XIIJB,Male  ,0,No     ,No        ,5,Yes         ,Yes             ,Fiber optic    ,No                 ,Yes                ,No                 ,Month-to-month,Yes             ,Electronic check         ,92.5,California,Miranda               ,40.210895,-123.86,33,No     ,No               ,0,None   ,25,No             ,Yes           ,0.0,0,16.25,468.95,Low,7,0,7,Resolved
8295-KMENE,Female,0,Yes    ,Yes       ,59,Yes         ,Yes             ,DSL            ,Yes                ,Yes                ,No                 ,Two year      ,Yes             ,Mailed check             ,76.45,California,Newhall               ,34.370378,-118.504118,33,Yes    ,No               ,0,None   ,15,No             ,Yes           ,30.22,0,782.93,5272.21,High,0,3,3,Resolved
8402-OOOHJ,Female,0,No     ,No        ,41,Yes         ,No              ,No             ,No internet service,No internet service,No internet service,Two year      ,No              ,Mailed check             ,20.65,California,Buena Park            ,33.845706,-118.012204,53,No     ,No               ,0,None   ,0,No             ,No            ,0.0,0,1296.42,2131.57,High,1,6,7,Resolved
0420-BWTPW,Male  ,0,No     ,Yes       ,8,No          ,No phone service,DSL            ,No                 ,No                 ,No                 ,Month-to-month,No              ,Mailed check             ,25.5,California,Chula Vista           ,32.636792,-117.054989,40,No     ,No               ,0,None   ,16,No             ,Yes           ,0.0,0,0.0,215.2,Low,7,1,8,NotResolved
9677-AVKED,Female,0,No     ,Yes       ,53,Yes         ,Yes             ,DSL            ,Yes                ,Yes                ,Yes                ,One year      ,Yes             ,Electronic check         ,84.6,California,La Verne              ,34.144703,-117.770299,55,No     ,No               ,0,None   ,18,Yes            ,Yes           ,0.0,0,770.62,5220.37,High,6,0,6,Resolved
0621-CXBKL,Female,0,No     ,No        ,53,Yes         ,No              ,No             ,No internet service,No internet service,No internet service,Two year      ,No              ,Mailed check             ,18.7,California,Copperopolis          ,37.943954,-120.67108,62,No     ,No               ,0,Offer B,0,No             ,No            ,0.0,0,546.96,1552.66,High,1,6,7,Resolved
9103-TCIHJ,Female,0,No     ,No        ,15,Yes         ,Yes             ,DSL            ,No                 ,No                 ,No                 ,Month-to-month,Yes             ,Mailed check             ,55.7,California,Los Angeles           ,33.927254,-118.249826,60,No     ,No               ,0,Offer D,8,No             ,Yes           ,0.0,0,609.9,1509.6999999999998,Low,7,1,8,Resolved
3336-JORSO,Female,1,No     ,No        ,33,Yes         ,Yes             ,Fiber optic    ,Yes                ,Yes                ,Yes                ,Month-to-month,Yes             ,Electronic check         ,110.45,California,Hayward               ,37.656695,-122.048361,70,No     ,No               ,0,Offer C,25,Yes            ,No            ,0.0,70,568.92,4294.37,Low,8,0,8,NotResolved
5600-KTXFM,Male  ,0,Yes    ,Yes       ,2,Yes         ,No              ,Fiber optic    ,No                 ,No                 ,No                 ,Month-to-month,No              ,Mailed check             ,69.95,California,Ventura               ,34.278697,-119.167798,48,Yes    ,Yes              ,6,Offer E,19,No             ,Yes           ,0.0,0,58.2,202.1,Medium,1,5,6,Resolved
4091-TVOCN,Male  ,0,No     ,Yes       ,48,Yes         ,Yes             ,DSL            ,No                 ,Yes                ,Yes                ,One year      ,Yes             ,Credit card (automatic)  ,78.75,California,Potrero               ,32.619465,-116.593605,51,No     ,No               ,0,Offer B,6,Yes            ,No            ,0.0,40,121.44,3843.89,Medium,6,0,6,Resolved
6496-JDSSB,Female,0,No     ,No        ,8,Yes         ,No              ,Fiber optic    ,No                 ,Yes                ,No                 ,Month-to-month,Yes             ,Bank transfer (automatic),80.0,California,Oak Park              ,34.19225,-118.776874,24,No     ,No               ,0,None   ,73,No             ,Yes           ,0.0,0,319.36,943.96,High,0,3,3,Resolved
2840-XANRC,Male  ,1,Yes    ,No        ,24,Yes         ,No              ,Fiber optic    ,No                 ,Yes                ,Yes                ,Month-to-month,Yes             ,Electronic check         ,93.15,California,Del Mar               ,32.948262,-117.256086,77,Yes    ,Yes              ,1,Offer C,12,Yes            ,Yes           ,0.0,0,386.4,2617.4500000000003,Low,7,0,7,Resolved
